name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id


The lesson to be learnt from the Rossi Boots saga is that the procurement process we have in place needs to be fundamentally reformed. It needs to take into account the benefit of local manufacturing. It needs to take into account the whole-of-life cost that Senator Carr was referring to and also the information that I have obtained, that the DMO, as I understand it, has not been to the Indonesian factory where the boots are to be made. They have not followed up the claims made about the manufacturing process and conditions there. These are matters that ought to be undertaken.


I also wish to acknowledge that the CEO of Rossi Boots, Neville Hayward, is very grateful for the interest that Senator Kim Carr has shown in relation to this matter and his very hard work. He also acknowledges the work of a local member of parliament, Matt Williams, for the interest he has shown in this matter. Something has seriously gone wrong here, but it is emblematic of a bigger problem in Defence and a bigger problem with government procurement. There are not too many bootmakers left in this country and decisions like this will force more and more manufacturers to the wall.


Fortunately, the postscript to this story is that, whilst Rossi Boots would have been much better off had they won this contract, this tender, there has been a lot of strong community support. I have bought two extra pairs of Rossi shoes and boots, in addition to my steel-capped Rossi boots that I have had for a few years. A lot of people are giving support. Local businesses and consumers are out there across the country and that indicates that a bit of people power has helped Rossi Boots and other Australian companies. But the Australian government, with its deep budget in procurement, needs to do much better.


Question agreed to.

",Senate,<title>DOCUMENTS</title>,<title>Australian Defence Force</title>,DOCUMENTS,20,2,speech,8IV,
"Di Natale, Sen Richard",AG,2014-08-26,"



Senator DI NATALE
 (Victoria) (18:15):  by leave—I move:


That the Senate take note of the reports.


The out-of-pocket costs in Australian health care inquiry reports make for some interesting reading. This was an issue that I referred to the Community Affairs References Committee prior to the handing down of the budget. There was recognition that one of the great challenges in health care is the significant out-of-pocket costs for ordinary consumers and the impact they are having on access to health care.


Firstly, it is important to define the nature of the problem and to understand what sort of health expenditure is included when we are talking about out-of-pocket costs—that is, the costs borne by the consumer, not by any insurance or government funding. We learnt that in Australia we spend a lot on non-pharmaceutical, non-PBS medications. It is one of the largest areas for out-of-pocket healthcare costs. But we also know that dental care is a huge source of out-of-pocket costs and that is because we have very little in the way of state or federal support for the provision of dental services. In fact, 20 per cent of what people report as out-of-pocket expenditure was a result of dental services being provided.


We learnt about medical services that effectively relate in large part to things like the out-of-pocket costs associated with going to see a GP who does not bulk bill. Aids and appliances is another interesting area where there is very little support in the way of government expenditure. We note that 10 per cent of all out-of-pocket expenditure was in the area of aids and appliances. PBS medicines also make up a large part of the expenditure.


We have always had out-of-pocket costs. They have always been a feature of the healthcare system even though we do have the PBS to provide subsidised medicines and we do have health care funded by a universal insurer—that is, Medicare. The question is: is this a feature of the system that is getting worse and is that impacting on accessibility to the system? One of the great concerns is that we have seen a very real increase in out-of-pocket expenditure as a proportion of household expenditure. Consumers previously spent 2.7 per cent of their household final consumption budget 10 years ago. We are now spending 3.2 per cent so it is a problem that was significant a decade ago and is now getting worse. The question then is: what impact is that having on access to health care? We heard from a number of witnesses that in fact the out-of-pocket costs associated with things like dental care and medicines are impacting on people's ability to get health care to such an extent that in many cases people are forgoing what is really important necessary medical care and imposing huge costs on the system down the track.


The issue of co-payments was raised through the inquiry. It became a significant issue during the budget and we addressed that concern. The committee made it very clear that co-payments do have an impact on people's ability to pay for medical care. It is a very blunt tool. It impacts on those people who are least able to afford it. And those people who are least able to afford it are often people who have higher rates of chronic disease, so there is a double whammy for people on low incomes. They are more sensitive to co-payments and they are more likely to have an increased burden of chronic disease so they are going to be higher users of the system.


Moving beyond the issue of co-payments—and of course that issue will continue to get ventilated through the Senate as those budget measures continue to be debated—one of the other things that were recognised through the inquiry was the safety nets. We have two significant safety nets in the Australian healthcare system: the Medicare safety net and the PBS safety net. We learnt that one of the big problems is that they do not provide people with the upfront assistance they need. People who do not have the disposable income to be able to afford large out-of-pocket costs do not get the benefit from the safety nets that they need. In fact, some people will achieve the threshold for one safety net but not benefit from the other safety net. One of the clear recommendations was that we need a single safety net for out-of-pocket healthcare expenses that covers medical services, medicines and other healthcare expenditure. A recommendation to government was that they implement such a significant reform.


We heard about private health insurance. One of the great ironies of private health insurance is that people take out private health insurance with a view to insuring themselves against significant out-of-pocket costs and they are precisely the sorts of people who often face the largest out-of-pocket costs, particularly when they have a surgical procedure performed. They are the people most likely to be faced with significant medical bills. One of the great concerns there is the degree to which people are aware of these costs from the outset and are able to make decisions to access health care outside of that delivered through private hospitals. We have a real problem with informed financial consent in the health system. Again, the report made it very clear that what we need to do is implement a much more transparent system to achieve informed financial consent.


Finally we heard about the evidence for implementing measures such as co-payments and for looking at addressing some of the out-of-pocket costs that currently exist in the system. We looked at many of the market drivers and the sustainability of the health system. We heard from a number of witnesses who presented to the inquiry—they believed and made it very clear—that the evidence supports the view that our health system is sustainable and that healthcare spending, as a proportion of GDP, has been stable and Commonwealth health spending, as a proportion of GDP, has, if anything, decreased. The important measure here is not the absolute numbers but what we are spending on healthcare as a proportion of GDP, and those numbers are stable. The notion that our healthcare system is not sustainable and the drastic measures that target the accessibility of the system was dismissed by witnesses such as the AMA. It was dismissed by witnesses, such as the Consumers Health Forum of Australia whose submission made it very clear that they did not support many of the changes that make accessibility worse. They made it very clear that they do not support the proposition that the drastic changes are necessary in order to improve sustainability of the health system.


In summary, we have got a document that highlights the fact that we already have a big problem in this country with people being able to access health care. For many Australians health-care is already out of reach. If they have a medical illness that is not supported through a government program—for example, needing a medical device or an appliance, something like a pacemaker, or other cardiac procedures that are sometimes done—there is no cover at all. We heard that people particularly in rural and regional communities, where patient travel is a big factor and where bulk-billing rates are lower, often face even greater challenges. The message that came through loud and clear was the last thing that we want to be doing is making a bad problem worse. That is what we are poised to do by increasing co-payments and by increasing the proportion that individual consumers need to spend out of their own pocket on health care. So we are at a fundamental point in healthcare reform in this country. A debate is required to answer this question: do we believe that people's ability to pay for health care determines their access to it? This report makes it very clear that, rather than exacerbating the current problem, we should look at addressing the issue through reforms such as those recommended in the report. I seek leave to continue my remarks later.


Leave granted; debate adjourned.

",Senate,<title>COMMITTEES</title>,<title>Community Affairs References Committee</title>,COMMITTEES,21,1,speech,53369,
"Carr, Sen Kim",ALP,2014-08-26,"



Senator KIM CARR
 (Victoria) (18:25):  I move:


That the Senate take note of the document.


I would like to make some comments about the Productivity Commission's report concerning the Australian automotive industry. This is a very poor report; this is a very bad report. It demonstrates yet again that the Productivity Commissioner's fundamental failure to understand the significance of automotive manufacturing to this country. This is a classic and a perverse position that the report has taken, whereby it appears that the productivity commissioners are taking on the role of a coroner, in which the coroner regards the death of the subject with glee. The motor vehicle industry's announcement that they will cease their manufacturing operation by 2017 has created a mood of inevitability in some commentary amongst some of the more conservative elements of this country. This is an assumption that this industry will die. They go on to take this view, which we have heard recently by incredibly well-paid bankers, who are receiving $19 million a year—I am thinking of Mr Smith from the ANZ bank, who said that it was inevitable and that nothing could be done to prevent it. This is an assumption with which I fundamentally disagree. This is an assumption which is flawed. 


Nothing is inevitable. While there are still assembly lines capable of moving and while firms of the supply chain remain capable of producing components, Australia's automotive industry is able to look to a renaissance. This is exactly the same position the British automotive industry was in after the fiasco of the Thatcher government. It is exactly the same position the English faced when they had to deal with the catastrophe of Margaret Thatcher. The British industry, too, was expected to die, and that just did not happen. The prophets of doom were confounded because the scorched-earth industry policy of the Thatcher era were abandoned. Successive British governments came to understand that new policies aimed at attracting different forms of investment in automotive manufacturing could succeed. Instead of high-volume production aimed at mass markets, investment that was directed towards advanced manufacturing for niche markets could be successful. The industry developed lines of specialisation, such as engine production, and it was able to attract new international investment. Today, the United Kingdom automotive industry is thriving and no-one questions its viability. In England, the Conservative Party understands the importance of co-investment. Of course, the doomsayers are not to be found there apart from the right-wing think tanks, who always work on the assumption that manufacturing workers' jobs and manufacturing families' lives are not worth defending. 


I do not suggest the British experience will be replicated in every respect in this country, but I do not take the view that the shutdown of the automotive industry was inevitable. We have to acknowledge the change in investment polities could begin the transformation of the industry in this country. What the Productivity Commission has done is to actually state the view that the wider vehicle producers were unable to survive in a highly-competitive, global and domestic market. Of course, they cannot if the government of the day seeks to drive them out of the country. 


It was a simple proposition, so this government hounded the automotive industry out of this country because of the neoliberal views of extremist elements of the Liberal Party that had their heyday with Joe Hockey, the North Shore merchant banker who was able to succeed in destroying so much of the investment, so much of the capability, that had been built up in this nation over generations because of his ideological fetish for turning his back on the auto industry. He was to strip out some $2½ billion of industry support from the Department of Industry, and of course he has made the pledge to take $900 million out of the Australian automotive industry programs that were developed under the Labor government. The ATS cuts especially imperil the livelihoods of hundreds of thousands of Australians. This Productivity Commission report fails to acknowledge the consequences. Innes Willox of the Australian Industry Group put out a statement tonight which bells the cat. He is well known as a person who is not unsympathetic to the political aspirations of this government, but he makes this point:


The Productivity Commission's final report … released today seriously underplays the impact of the end to car making in Australia and should be treated with caution.


Mr Willox says:


The report fails to acknowledge that the situation facing the auto sector is not just another minor 'adjustment' in the economy; it represents the virtual closure of an entire industry. This will happen within a relatively short span of time and it will affect a large number of businesses, employees and communities.


In this context, the PC Report displays a disappointing and disturbing absence of practical recommendations to help facilitate an orderly transition of businesses and people seeking to move out of the local auto supply chains, beyond the existing set policies that were devised well before the current situation emerged. This absence of practical policy advice or new recommendations seriously undermines the value of the report. As a result, the report misses the opportunity for Australia to make the most of the considerable capabilities, skills and experiences in Australia's auto supply chains and to avoid the wasteful destruction of those capabilities.


We found none of those sentiments in this report from these vandals of Australian automotive manufacturing. What we know is that the Productivity Commission's report has fundamentally missed the point. The bulk of the evidence presented through the inquiries and submissions demonstrated support for ensuring that investment is created, that jobs are created and that industrial capabilities are developed so that we can build upon those capabilities through so many industries. 


We have here a case of blind faith being exhibited by the neoliberals and free marketeers in this government that shutting down the automotive industry will somehow or another create new economic opportunities. We know the reality. Some suburbs, particularly to the north and the west of Melbourne, in the south-east corridor in Melbourne and to the north of Adelaide, are going to be savagely affected. Given the rising levels of unemployment in this country, you would have thought that the commission's glib prediction that 40,000 people will lose their jobs was fundamentally underestimating the social distress that is being created as a result of this government's blind vandalism when it comes to manufacturing in this country.


The report goes on further to suggest that we should open up the prospect of importing second-hand cars from overseas. These people know no limits. Some 230 dealers and service centres oppose the recommendation to open up the Australian automotive market to grey imports of second-hand vehicles. It is put to me by the automotive industry that grey imports of second-hand vehicles from other countries will open up Australian drivers to consumer risk and will also have a significant impact on jobs in dealerships across the country. It could halve the new vehicle market, I am told, meaning that fewer people will be employed in dealerships across the country. Dealerships of all new car brands are respected and leading businesses and community sponsors, particularly in country areas. The information provided to me goes on further to say that, for consumers, grey imports will decrease the residual value of the cars that people currently own and this will make it more expensive to trade in on a new vehicle, and for people salary sacrificing this will cause lease rates to increase. In this context Labor simply will not support changes to the Motor Vehicle Standards Act that would allow for a flood of substandard second-hand vehicles that would undermine the warranty and other safety provisions that Australians rightly expect.


This report, like so many of the Productivity Commission's attitudes on the automotive industry, should be confined to the dustbin of history. It is a tragedy that the Australian automotive industry has not had a friend within this government, despite the promises that this government made prior to the last election. I seek leave to continue my remarks later.


Leave granted; debate adjourned. 

",Senate,<title>DOCUMENTS</title>,<title>Productivity Commission</title>,DOCUMENTS,22,1,speech,AW5,
"Ludlam, Sen Scott",AG,2014-08-26,"



Senator LUDLAM
 (Western Australia) (18:35):  by leave—I move:


That the Senate take note of the documents.


I want to take note of a few NBN documents: the government response to the NBN Select Committee's interim report, the independent audit report of the NBN public policy process for the period April 2008 to May 2010 and the NBN Co Limited corporate review dated 8 August 2014. If you have followed the progress of the National Broadband Network project at all you will have quickly realised that the project has become the worst kind of political football. The project as we know it today was launched by Labor in April 2009—a vision that was supported at the time by the Greens and indeed the overwhelming majority of Australians. The aim is simple when you say it quickly—to deliver fast and affordable broadband to all Australians, no matter their location, and to deliver needed reforms to ensure fair competition in the telecommunications industry. It is fair to say that most participants in this debate have changed their views at one point or another in pursuit of this objective. The Labor Party, for example, began with a fibre-to-the-node project that was then quite substantially scaled up after the expert panel that they appointed to work out the economics came back and said that such a scheme would be obsolete on the day it was built, don't bother, go straight to a fibre-to-the-home rollout. There was a change of direction for the Labor Party.


For the coalition's part, when Senator Minchin was communications spokesperson—Acting Deputy President Bernardi will remember this—the coalition were fiercely opposed to a structural separation of Telstra and reforms to the underlying asymmetries in the wholesale broadband and telecommunications market. When Minister Turnbull took on the portfolio there was quite an abrupt change there for the coalition. So in the past people have shown a willingness to change their views as facts become available.


I think the aim of fast universal broadband to all Australians is still one that is worth strong support. Unfortunately, along the way something really disturbing has happened to the debate; it is almost like an insidious poison has crept into the discussion around the NBN Co. It started with a technology discussion around the particular kind of technology to bring to bear and the pros and cons of conducting a cost-benefit analysis. Senators probably do not need to be reminded that I am of the view that that is the wrong kind of instrument to bring to bear on a project such as this. Then the debate progressed to very personal attacks on the senior management of the company, the construction companies, their suppliers' tender processes and every level of oversight. Today, if you mention NBN Co in polite conversation, I think that people cannot hear that name without thinking about the incredible levels of venom, politics, backbiting and aggression that have contaminated the debate at every level. When it comes to the NBN, it seems our leaders cannot agree on anything. I think we are right at the precipice of doing the equivalent of what our forebears did—that is, rolling out different rail gauges in different states and territories with nothing matching up at the state lines. It was an infrastructure decision that might have made sense in very local contexts at the time but that later had enormous costs for people who had to come along afterwards and clean up the mess. 


The reports that we are dealing with tonight represent some of the problems that we have fallen into with discussions around NBN and the rollout of telecommunications in Australia. One report was commissioned for the sole purpose of criticising the previous Labor government's creation of the NBN. One report was commissioned for the sole purpose of criticising the previous management of the project. Neither of these documents serves the parliament, the company or the general population of this country very well at all.


If NBN were a 12-month or two-year project, you could get away with it. If it were the kind of thing that a government could get up in one or two terms, the political polarisation and rapid changes of direction that occur would matter less. But the NBN is not that; it is much more akin to an electricity grid, a rail network or, for that matter, the road network. If you do not set down, in a cross-party way, standards and an agreed direction for the project, you end up short-changing yourself, blowing billions of dollars needlessly, frustrating the customers—that is, the entire Australian population—and going backwards fast. That is what I think has occurred in this instance. We know it is possible. Other countries around the world—more notably countries with large populations condensed into a fairly small area such as South Korea, Singapore and Japan, in particular—have successfully constructed end-to-end fast fibre networks that go all the way from the exchange, through the back-haul network to individual customers. It can be done. Australia is not out on a limb in deploying this technology. 


It is a project that will take more than a decade to complete, because of that long lead time. We need a policy that the coalition is happy with, that the Labor Party is happy with and that crossbenchers—who are responsible for oversight of these kinds of things and for individual votes on market reform and restructuring, for example—are happy with. It is going to be deployed in the hands, at least for the next couple of years, of a Senate that has a more diverse and more active crossbench than any in modern political history. So it makes no sense for the incredible polarisation around the development of the NBN to continue to plague what I think we could get everyone here to agree is a critical piece of national infrastructure.


I will speak briefly on the interim report of the ongoing Senate Select Committee on the National Broadband Network inquiry. I have been involved in the committee since its inception, and before that I was involved in its predecessor, the Joint Committee on the National Broadband Network. We have discovered that all sides hold some truth and that all sides perhaps need to let go of some entrenched positions. We established that the former government's subcontracting arrangements that NBN Co put in place—effectively pyramid subcontracting—had so many different tiers of management and middle management that the people actually laying the pipes, digging the ducts and laying the cable were getting fundamentally and profoundly ripped off, which was one of the reasons that the company struggled to get the kind of volume rollout that it needed. 


We also, I think, established beyond any reasonable doubt Minister Turnbull's intuition that a fibre-to-the-basement configuration in some areas is going to be much faster and cheaper than trying to put fibre up to every individual apartment dwelling. In some contexts—for example, with older building stock—it may make sense to do that, as Minister Turnbull, from his experience overseas, has been hinting at. But the fact of the matter is that most Australians do not live in high-rise apartments. We are an incredibly dispersed population; we are heavily urbanised, obviously, but most Australians live in the suburbs in detached or semidetached dwellings that need to be served by an individual strand of something—whether it be copper or glass fibre. I think and hope that the committee has laid to rest—for its members and anybody following its work—the idea that we could maybe just sit on our hands and wait for wireless to overtake everything. I think we have got through that degree of misapprehension of the fundamentals of the technology; at some point, you actually have to lay high-capacity fibre for wireless networks to function at all. 


I think we have also established that the fibre-to-the-node build is extremely problematic. Under the trials that Minister Turnbull initiated of the so-called multitechnology mix—this mixed technology idea that we will use a bit of everything—there is still not a single customer connected to the network 10 or 11 months after the change of government and the change of policy. That tells us that the expert panel that Minister Conroy convened so many years ago probably got it right on the subject of very large-scale fibre to the node—not individual niches, where it makes sense, but at the largest scale, which the coalition seems to be embarking on—in that it will be obsolete on the day it is built. Those nodes will need to be ripped out and people will eventually need to be connected, if we are not to entrench the digital divide in this country, to an end-to-end fibre network.


One of the things that I think the last hearing of the committee established with a bit of diligence is that the government and the new NBN Co management include some individuals with a lot of experience in the telecommunications sector here and overseas. They are looking at what they can do to drive the cost down of the fibre-to-the-premises build-out. I think what we are potentially seeing—if we can draw the sting out and pull the politics out of the debate—is a convergence of technology and consensus. Yes, there will be a bit of a multi-technology mix. There will be a bit of fibre to the basement, there will be a bit of wireless and there will obviously be satellite infill. But I think we can see our way towards a National Broadband Network that returns to that original vision of the vast majority—a percentage of the population in the high 90s or the mid-90s—being served by an end-to-end fibre network. That actually looks to be the best option. 


This is the offer the Greens are putting on the table tonight and in all of our work in this space: pull the politics out of it and get on with building a network that provides a universal broadband service to a country that needs infrastructure like this more than ever. I look forward to working with the crossbenches to pull this project out of the ditch. I look forward to working with those on the coalition side who also agree that this is a network that really needs the politics pulled out of it—so that we can actually get on with the job. I seek leave to continue my remarks later.


Leave granted; debate adjourned. 

",Senate,<title>DOCUMENTS</title>,<title>National Broadband Network</title>,DOCUMENTS,22,2,speech,I07,
"Bernardi, Sen Cory (The ACTING DEPUTY PRESIDENT)",LP,2014-08-26,"




The ACTING DEPUTY PRESIDENT 

(
Senator Bernardi
) (18:46):  I table the Business of the Senate for the period 1 January to 30 June 2014.

",Senate,<title>DOCUMENTS</title>,<title>Business of the Senate</title>,DOCUMENTS,22,3,speech,10000,
"Bernardi, Sen Cory (The ACTING DEPUTY PRESIDENT)",LP,2014-08-26,"




The ACTING DEPUTY PRESIDENT 

(
Senator Bernardi
) (18:46):  I table Work of Committees for the period 1 January to 30 June 2014.




Ordered that the document
 be printed. 


",Senate,<title>DOCUMENTS</title>,<title>Work of Committees</title>,DOCUMENTS,22,4,speech,10000,
"Bernardi, Sen Cory (The ACTING DEPUTY PRESIDENT)",LP,2014-08-26,"



The ACTING DEPUTY PRESIDENT 

(
Senator Bernardi
) (18:47):  I present the following responses to resolutions of the Senate:


Minister for Education (Mr Pyne) to a resolution of the Senate of 27 March 2014 concerning research funding


Minister for Education (Mr Pyne) to a resolution of the Senate of 16 June 2014 concerning higher education funding


Minister for the Environment (Mr Hunt) to a resolution of the Senate of 18 June 2014 concerning greenhouse pollution


Premier of Queensland (Mr Newman) to a resolution of the Senate of 18 June 2014 concerning National TAFE day


Minister for Foreign Affairs (Ms Bishop) to a resolution of the Senate of 23 June 2014 concerning  the Marrakesh Treaty


Minister for the Environment (Mr Hunt) to a resolution of the Senate of 25 June 2014 concerning the Tasmanian Wilderness World Heritage Area


Minister for the Environment (Mr Hunt) to a resolution of the Senate of 8 July 2014 concerning the Western Australia shark cull


Assistant Minister for Health (Senator Nash) to a resolution of the Senate of 17 July 2014 concerning Indigenous Australians vision loss

",Senate,<title>DOCUMENTS</title>,<title>Responses to Senate Resolutions</title>,DOCUMENTS,22,5,speech,10000,
"Whish-Wilson, Sen Peter",AG,2014-08-26,"



Senator WHISH-WILSON
 (Tasmania) (18:47):  by leave—I move:


That the Senate take note of the document.


I appreciated the response from the Hon. Julie Bishop MP, the Minister for Foreign Affairs, in relation to the Marrakesh Treaty. The World Blind Union currently estimates that only five per cent of all published books in developed countries and less than one per cent in developing countries are ever produced in accessible formats for people who are blind, visually impaired or otherwise print disabled. The Marrakesh Treaty facilitates access to published works for these persons. 


While it is great that the government finally signed the Marrakesh Treaty following the Senate motion urging them to do so, we now need to ratify this treaty. This treaty needs to go through the JSCOT process. Ratification also needs to happen in a number of other countries. The way it works now is that we need 20 countries to not only sign the agreement but go ahead and ratify it. So far only India has ratified the agreement. We need all 20 countries to ratify it before the Marrakesh Treaty can come into effect. 


Providing foreign aid for disabled individuals in various countries is an important aim for us. I recognise the Minister for Foreign Affairs has outlined that in her letter, but we should use our diplomatic network to show leadership in this area of diplomacy, as we have in a lot of areas of international diplomacy. We should be encouraging other countries, some we have very close relationships with, to also sign and ratify that agreement as quickly as possible. The Greens would like to work with the government and other senators to fast-track the ratification of the Marrakesh Treaty through this parliament. 


Question agreed to. 

",Senate,<title>DOCUMENTS</title>,<title>Marrakesh Treaty</title>,DOCUMENTS,22,6,speech,195565,
"Cameron, Sen Doug",ALP,2014-08-26,"



Senator CAMERON
 (New South Wales) (18:50):  I move:


That the Senate take note of the document.


This document represents the reporting requirements under section 34A of the Tobacco Advertising Prohibition Act 1992. It is clear that tobacco causes huge problems for the health of individual Australians across this nation. It is also clear that the other side of the chamber argues that trying to do anything through legislative processes is the nanny state in action—the IPA argument that keeps getting fed to the coalition. Their view is that, if there is government intervention to do something for the collective good, suddenly you are in the nanny state. 


I have always wondered why people who are supposedly sensible would swallow that argument. Given the developments over the last few weeks, however, you would have to wonder whether there is anyone of any sense sitting across the chamber—when you see this coalition government destroying itself in full view of the public.


It is probably the most unfair government that there has ever been in this country. It is clear that they are determined to attack those who cannot afford to look after themselves. In terms of the tobacco industry, one of the reasons why they would support this nanny state argument is that they get funding. Certainly the National Party continues to take funding from the tobacco industry to fight its election campaigns. There was a belated position adopted by the Liberal Party that they would not take donations from the tobacco industry, but the federal director of the National Party says, 'Like all other parties, we accept money from a broad range of organisations and individuals.' The National Party are now the only party who accepts donations from the tobacco industry—a product that destroys Australians' health, a product that kills people. They are happy to take funding from the producers of that product to fight their election campaigns. Is it any wonder that the Australian public look askance at the coalition when they talk about health, when they pretend that they are supporters of a good health system in this country? Destroying people's health through tobacco and then accepting funding from the tobacco industry is just not an acceptable proposition in a modern economy. 


The other problem we have is that we do not really know what funding is coming to the coalition. We are starting to see through the New South Wales ICAC a little bit more about the funding of the coalition. We see that property developers are sitting in their Bentleys, handing out brown paper bags full of money to the coalition to support them against the Labor Party and other parliamentary parties in election campaigns. We have got these slush funds, the Free Enterprise Foundation. We do not really know how much money has gone into them. We do not know whether the tobacco companies are still funding the Liberal Party of Australia in an underhand way. That is probably happening, because if you look at what is happening in New South Wales you will see that funding is being funnelled through the Free Enterprise Foundation. Money is being funnelled from New South Wales into Canberra through the Free Enterprise Foundation and back into the New South Wales parliamentary campaigns for the coalition. The Cormack Foundation, with $3.9 million, is one of the biggest donors to the Liberal Party. Where does that $3.9 million come from? Nobody knows. It is probably from the tobacco companies, the big mining companies and the wealthy individuals who are all supporting the Liberal Party, because they want to give them carte blanche to get on and use the system to maximise their profits at the expense of Australians. I seek leave to continue my remarks later.


Leave granted; debate adjourned.

",Senate,<title>DOCUMENTS</title>,<title>Department of Health</title>,DOCUMENTS,22,7,speech,AI6,
"Cameron, Sen Doug",ALP,2014-08-26,"



Senator CAMERON
 (New South Wales) (18:56):  This document is the Productivity Commission's report No. 70 on Australia's automotive manufacturing industry. I heard my colleague Senator Carr take apart this report in his previous contribution to the Senate. I think I am one of the few senators who has actually worked in Australia's automotive manufacturing industry. I worked in the components sector and I worked in the car industry itself. As a migrant coming to Australia, these were the first jobs I had. They were secure jobs. They were skilled jobs. They were jobs that allowed me to start my life with my family in Australia. Yet we have the coalition taking advice from the Productivity Commission—flawed advice, as Senator Carr outlined, and advice that is based on economic ideology, economic arguments that are discounted everywhere else in the world—that you should not have a car industry because it places pressure on the cost of living for ordinary Australians and it diminishes the market operating effectively. These are nonsense arguments. These arguments that used to go around and that the Productivity Commission still uses are not used anywhere else in the world by modern economies.


It is clear that in the UK, as a Senator Carr indicated, with government support, government intervention and government arguments for strong, well-paid skilled jobs, they have got a thriving car industry. If you can have a thriving vehicle industry in the UK, you can certainly have a thriving vehicle industry in Australia. But the Productivity Commission, with its bias, with its lack of understanding about how the real world works, sets about coming up with these reports that simply mean that we do not have an opportunity to continue to provide decent jobs for Australians and for migrant Australians who are coming here to start off in skilled jobs with decent wages.


What is the proposal we have from the coalition? They actually chased these multinational companies out of Australia. They dared Holden and they dared Toyota to leave Australia. Then they go, 'Oh dear, they went.' It is the absolute worst piece of industry policy or industry politics that you would ever see anywhere in the world. All around the world advanced economies want to maintain a strong vehicle industry. Why do they do that? Because these are skilled jobs. They provide multiplier jobs through the economy. They have got some of the strongest research and development. Yet this Productivity Commission, full of bean counters and boffins who have never had a real job in their life, comes out and destroys jobs in the Australian economy at the behest of this government.


I am appalled when I see the South Australian senators get up at question time to ask their dorothy dixer questions given to them by the minister. When are they going to ask questions about South Australian jobs? When are the Victorian members going to ask about Victorian manufacturing jobs? When is the coalition going to stand up for jobs for Australian workers? I do not see that happening at all—because we have got a government that is mean, nasty and tricky. This is a government that came to power on the basis of lies. Did they tell the South Australian car manufacturing workers or the Victorian car manufacturing workers that they would chase the companies that they work for out of Australia? No, they did not. They lied to the Australian car industry and they lied to the car industry workers, as they have lied on a whole range of issues. They have lied on health, they have lied on education and they have lied to the Australian public on a range of issues that are becoming clear now. This is a government that is reprehensible and a government that the Australian people deserve to get rid of. I seek leave to continue my remarks later.


Leave granted; debate adjourned.

",Senate,<title>DOCUMENTS</title>,<title>Productivity Commission</title>,DOCUMENTS,22,8,speech,AI6,
"Cameron, Sen Doug",ALP,2014-08-26,"



Senator CAMERON
 (New South Wales) (19:01):  I move:


That the Senate take note of the document.


I rise to take note of the Australian Research Council strategic plan under section 43 of the Australian Research Council Act 2001. I think it behoves all Australians to place some emphasis on the issue of research, especially research and development. As I indicated in my previous contribution, the amount of research and development that is undertaken in the vehicle and component sector around the world provides high-paid, high-quality and high-skilled jobs—something which this government does not care about.


Research is part of the scientific process of ensuring that Australia can match it with the rest of the world—that we are simply not a quarry, simply not a farm and simply not a tourist destination. Yet we have a government that is not interested in manufacturing jobs. We have an industry minister who has been gagged by the extremists in the coalition. We have an industry minister who does not understand or care about jobs in regional Australia based on manufacturing and engineering. It seems to me that, if we are ever to be a nation that can proudly take our place as an advanced economy, we will need to change things quickly. And I suppose the only way we can do that is to change the government.


How can the government talk about how it is going to take this country forward if it does not have a minister for science? Where are the basics of research done? The basics of research are done in the scientific community. Scientists look at these things that are used by the manufacturing sector and the rural sector. How many scientific advances have been made that have helped people become more productive and more efficient in the agricultural sector and many, many industries? Yet this is a government that cannot even deem to have a minister for science. It seems to me absolute nonsense that that can happen.


We have a government that argue that we have to deal with all these manufacturing problems, but, unless you have strong research, you are not going to make a difference to future capacity for this country to engage internationally. One of the research arguments that they are putting up is that we should put a $7 GP tax on ordinary Australians to fund research in the medical area. How much of a nonsense is it that you would put a tax on people going to the doctor to fund scientific research? You either stand for scientific research and you fund it or you do not—you do not make up this nonsense where you penalise ordinary Australians every time they go to the doctor. Every time they go to the doctor, the Treasurer's hand is in their pocket. Every time they go to the doctor he takes $7 out.


There was supposed to be a budget emergency. Does it go into the budget? Of course, it does not—because we know there is no budget emergency. We know this was the rhetoric, spin and lies of the coalition prior to the last election. We know that people do not trust the coalition. We know that the hand of the Treasurer is going to be in their pocket. The Prime Minister will be in the right-hand pocket and the Treasurer will be in the left-hand pocket. They will each take $3.50 out every time someone goes to the doctor in this country. It is an absolute nonsense.
