name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id
"McEwen, Sen Anne",ALP,2008-05-13,"—My question is to the Minister for Climate Change and Water, Senator Wong. Can the minister outline to the Senate the details of the government’s Water for the Future plan? Can the minister also outline the benefits of the agreement reached at COAG for the long-term future of the Murray-Darling Basin? Is the minister aware of any other views?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Water</title>,Questions Without Notice,4,4,question,E5E,
"McEwen, Sen Anne",ALP,2008-05-13,"—Mr President, I ask a supplementary question. Can the minister expand on how Water for the Future will help urban areas secure long-term water supplies?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Water</title>,Questions Without Notice,4,4,question,E5E,
"Wong, Sen Penny",ALP,2008-05-13,"—I thank Senator McEwen for the question, as a South Australian senator who has a long interest in ensuring South Australia, particularly Adelaide, has a secure water supply. Recently I announced the details of Water for the Future, the Rudd government’s $12.9 billion plan to secure the water supply of all Australians. Unlike those opposite, the Rudd government understands that climate change means that we need to manage our water supplies better. We as a government are committed to developing new supplies of water that do not rely entirely on rainfall, and we are investing to make the best use of the water we do have. Water for the Future includes our election commitments of $1 billion for the National Urban Water and Desalination Plan, $250 million for the National Water Security Plan for Cities and Towns, and $250 million for the National Rainwater and Greywater Initiative. It also includes at least $3 billion for purchasing water to improve the health of our rivers and $5.8 billion to support infrastructure improvements and better use of water in rural areas.
But, on top of buying water and investing in water-saving infrastructure, we on this side know that the Murray-Darling Basin needs a better long-term approach. The chamber will be aware that at the last COAG meeting the Prime Minister and the premiers reached a historic long-term agreement on the future management of the Murray-Darling Basin which will ensure that critical human needs are met and that there will be a sustainable cap across the basin, for the first time in the history of the basin, on how much water can be extracted. We will also ensure that there will be an independent umpire, the Murray-Darling Basin Authority. This was a historic agreement, one that the previous government was unable to secure.
I am asked about other views. It is quite clear that the opposition continue to be intent on playing the same political games on water that they did when they were in government. On the one hand, the shadow minister for climate change, environment and urban water described the agreement as ‘a once-in-a century massive plan to come to the rescue of the ailing river system’. But it appears he failed to tell his leader that, because Dr Nelson slammed the deal, saying it rewarded petulant behaviour. He said:
... the Victorian Government seems to have been rewarded for its petulant behaviour in staying out of the agreement.
On the other hand, Dr Stone, the shadow minister for the environment, heritage, the arts and Indigenous affairs, released a statement with the headline ‘Victoria left short-changed with Murray-Darling Basin deal’. So Dr Nelson thinks Victoria has been rewarded and Dr Stone thinks Victoria has been left short-changed. But this is the real corker—Dr Stone, the shadow minister, also said:
There is further worry when Mr Rudd declared that human consumption of the Murray system water is to take precedence over all other water uses. Does this mean that when Adelaide squeaks, irrigation systems shudder?
I want to know if Senator Minchin shares this view. Is that the view of the opposition, Senator Minchin? And what about Senator Birmingham, who professes to care about Adelaide’s water supply? You should get up in this place, Senator Birmingham, and denounce what your colleague in the House of Representatives has said.
—Order, Senator Wong! You should address the chair.
—Through you, Mr President, Senator Birmingham, if he cares about Adelaide’s water supply, should be getting up and saying that he does not agree with Dr Stone, that he does not agree with her statement:
Does this mean that when Adelaide squeaks, irrigation systems shudder?
I would like to know—through you, Mr President—is that view of the opposition or Senator Minchin?

Senator Bernardi interjecting—

—Senator Bernardi, is that the view of the opposition?
—Mr President, I rise on a point of order. Could you explain to the minister, please, that question time is for us to ask her questions, not for the minister to ask the opposition questions.

Senator Ludwig interjecting—

—I remind Senator Ludwig that you cannot get to your feet when another senator is on their feet speaking. There is no point of order, Senator Macdonald. Minister, your time has expired.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Water</title>,Questions Without Notice,4,4,answer,00AOU,
"Wong, Sen Penny",ALP,2008-05-13,"—In my original answer I referred to the election commitments that we have delivered through Water for the Future, which include the $1 billion National Urban Water and Desalination Plan, which will be available to cities with a population of 50,000 people or more. Senators might recall that under the previous government—now the opposition—the then Treasurer made it clear that the Howard government did not believe that the federal government had any role to play in securing urban water supplies. People in South Australia were very interested to hear that.
We do not share that view on this side of the chamber. We as a government are prepared to put our shoulders to the wheel. When it comes to the issue of urban water supplies, we will deliver on a $1 billion election commitment to assist state governments and the private sector in delivering urban water supplies. We do not agree with Mr Costello’s statement—and I do not know if it is still opposition policy—that the federal government has no role in urban water. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Water</title>,Questions Without Notice,4,4,answer,00AOU,
"Colbeck, Sen Richard",LP,2008-05-13,"—My question is to the Minister representing the Minister for Health and Ageing, Senator Ludwig. Will the minister guarantee that no Australian will have to wait even longer for public hospital treatment as a result of Labor’s changes to the Medicare surcharge levy policy?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,4,5,question,00AOL,
"Ludwig, Sen Joe",ALP,2008-05-13,"—The 2008-09 budget will increase the Medicare levy surcharge thresholds, which will provide significant relief for those on average incomes. That is what it will do. The government maintains support for a strong and sustainable private health insurance industry. For the benefit of the opposition, from 1 July 2008, the thresholds for the Medicare levy surcharge will increase from $50,000 to $100,000 for singles and from $100,000 to $150,000 for families. The opposition argue that $50,000 is somehow a high-income wage. I defy anyone to support the contention that it is in fact a high-income wage.
As for the impact on private health insurance membership and premiums, it is anticipated that some people who may have taken out private health insurance to avoid paying the surcharge will cease their coverage. Should private health insurance companies seek to increase their premiums, they will be closely scrutinised by the government to ensure that premium adjustments are the minimum needed to maintain solvency requirements and that the funds can meet their obligations to members. The government is focused on ensuring that Australians have a choice of healthcare services and continues to have policies in place that encourage individuals to purchase private health insurance, such as private health insurance rebates and Lifetime Health Cover.
The other issue is: will there be increased pressure on public hospitals? As part of its Health and Hospital Reform Plan, this government is making substantial investments to bolster hospitals. There was $1 billion announced at COAG for public hospital services in 2008-09—$600 million over four years to reduce elective surgery waiting lists. Look at the record of the opposition when they were in government. You talk about public hospitals—it is about giving people choice. When somebody takes out a private health insurance policy just to avoid getting hit with a tax slug, that is not a real choice. There are people out there who pay for a $500 policy not because they want it but because it means paying less than they would in tax. There are people who, we expect, will stop taking out insurance. We are strong supporters of a mixed health system, both public and private.
I cannot believe the opposition is suggesting that people earning—and I mentioned this earlier—a below-average wage should be paying this tax slug. Let me throw out a challenge to the Liberal Party to find anyone earning $51,000 who would call themselves a high-income earner. What really has put pressure on public hospitals is the previous Liberal government’s cutting $1 billion from public hospitals and failing to tackle the GP shortage. That is the position that they left this government with. They know clearly that is what the position is. And quite clearly federal Labor will also maintain Lifetime Health Cover and the Medicare levy surcharge. The Prime Minister has kept his word on this. We said we would keep the Medicare levy surcharge and we have. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,4,5,answer,84N,
"Colbeck, Sen Richard",LP,2008-05-13,"—Mr President, I ask a supplementary question. I note for the record that the minister did not give a commitment that no-one would have to wait longer for public hospital treatment, which is probably just as well given that the Tasmanian health minister said yesterday that she would be expecting even more money, an increase in federal funding, to deal with the likely increase in demand. Aren’t we just seeing the Garrett prophecy come true: ‘Once we get in, we’ll just change it all’?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,1,question,00AOL,
"Ludwig, Sen Joe",ALP,2008-05-13,"—When the opposition were in government, they cut a billion from public hospitals and failed to tackle GP shortages. What we will do, and what we said we would do, is keep the Medicare levy surcharge. And we have. We said we would keep the 30 per cent private health insurance rebate, and we will. The Australian Health Insurance Association should show more faith—and perhaps the opposition should show more faith—in the ability of private health policies to meet the needs of consumers. If people are getting value for money, they will stick with the system. In six months in government we have announced $1 billion in extra funding for public hospitals over the next year, beginning to reverse the 11 years of neglect of our public hospital system by the opposition—by the Liberals—and we are providing $600 million to slash elective surgery and waiting lists. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,1,answer,84N,
"Allison, Sen Lyn",AD,2008-05-13,"—Mr President, my question is to you. I refer to the decision made last month to filter websites used by senators and their staff. Is the occurrence of the problem with senators looking up pornography on websites? If so, will you name them? Is the aim of this filter to protect the laurels of senators and their staff? If so, doesn’t it strike you as odd that we can make laws for the country but are not adult enough or competent enough to make our own decisions about what is an appropriate website?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Internet Filtering</title>,Questions Without Notice,6,2,question,1M6,
"Allison, Sen Lyn",AD,2008-05-13,"—Mr President, I ask a supplementary question. Who decides what sites are deemed inappropriate? What are the grounds for refusal in those cases? What is the reason for filtering out websites that refer to illegal drugs or illegal weapons? Is there a problem of senators and their staff dealing with either of those? And why was it that the views of senators were not canvassed before making this decision?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Internet Filtering</title>,Questions Without Notice,6,2,question,1M6,
"PRESIDENT, The",N/A,2008-05-13,"—The decision to put filters on senators’ websites was a decision of the Senate Standing Committee on Procedure after much discussion. There were a variety of reasons for that happening. Because staff members in this place who are employed by DPS and others have filters on their computers, it was considered by their committee that it should apply to all senators and members as well. If senators choose to have the filter removed from their computers, they are entitled to request that and it can happen.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Internet Filtering</title>,Questions Without Notice,6,2,answer,10000,
"PRESIDENT, The",N/A,2008-05-13,"—When you say that the views of senators were not canvassed, the Procedure Committee does have a variety of senators on that committee. So it was taken into account when the decision was made. I will look at the details of your question and I will provide you and the Senate with a detailed answer.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Internet Filtering</title>,Questions Without Notice,6,2,answer,10000,
"Adams, Sen Judith",LP,2008-05-13,"—My question is to the Minister representing the Minister for Health, Senator Ludwig. In light of the recent statement about changes to the Medicare surcharge policy, can the minister inform the Senate whether any modelling has been undertaken on the impact on the cost for private health insurance policyholders as a result?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,3,question,E4Q,
"Adams, Sen Judith",LP,2008-05-13,"—Mr President, I ask a supplementary question. When before the election did Labor say that they would force private health insurance policyholders to pay more for private cover? Did Mr Garrett know that Labor would sting private health policyholders even more when, before the election, he said, ‘Once we get in, we’ll just change it all’?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,3,question,E4Q,
"Ludwig, Sen Joe",ALP,2008-05-13,"—In terms of the Medicare surcharge threshold, on 10 May 2008 the federal Treasurer, the Hon. Wayne Swan, announced that, as part of the budget, the Commonwealth government will increase the Medicare levy surcharge threshold to $100,000 for individuals and $150,000 for families from 1 July 2008. So that the opposition can fully appreciate what the question is, if you look at the issue of whether or not pressure will be put on public hospitals, it is about giving people choice. When somebody takes out a private health insurance policy just to avoid getting hit with the tax slug, that is not a real choice.
This government has quite clearly kept its promise in respect of the Medicare levy surcharge and it has kept its promise to keep the 30 per cent private health insurance rebate. In the first six months in government, this government announced $1 billion in extra funding for hospitals, beginning to reverse the 11 years of neglect by the Howard government—$600 million to slash elective surgery waiting lists, something that the opposition did not do; and incentives of up to $6,000 to deliver 10,000 nurses into our health and aged-care system, something that the opposition did not do when they were in government. The government also announced the establishment of the National Health and Hospitals Reform Commission, to develop a long-term plan—
—Mr President, I rise on a point of order. Could I, with respect, suggest to Senator Ludwig that he follow your example in relation to answering questions. Specifically my point of order is: the question was very specific as to whether or not any modelling had been done in relation to the impact on the cost for private health insurance policyholders. Our being told about the number of nurses et cetera is very interesting but completely and utterly unresponsive to the question that was actually asked.
—Senator Abetz, as I have said a number of times today, I cannot direct the minister on how to answer a question. As long as he is being relevant—and, in this case, I do believe he is being relevant—
Opposition senators interjecting—
—On the point of order—
—Order! Senator Abetz, I believe the minister is still being relevant. We have allowed a lot of latitude in the past when ministers were answering questions. I will listen carefully to what Senator Ludwig says, but at this stage I believe he is still being relevant.
—Thank you, Mr President. In relation to the Medicare levy surcharge threshold, the government strongly believe that a mixed model of private and public health services is essential. We have also invested in primary care to help take pressure off our public hospital system. We know that there are 500,000 preventable hospital admissions each year, including 50,000 admissions for preventable dental conditions. Unlike the opposition when they were in government, we have said that we will invest in GP super clinics in areas that need them, invest $290 million for a Commonwealth dental health program and invest $360 million for a teen dental plan, and name obesity a national health priority area. What the previous government had to say—
—Mr President, I rise on a point of order. We have now had nurses canvassed and we have now had obesity canvassed. Is it allowable for the minister to canvass anything that might happen to appear in the health portfolio when a specific question is asked in relation to modelling on the cost of private health insurance? With great respect, Mr President, I believe he has now strayed well and truly out of the province of the question.
Honourable senators interjecting—
—Order! It is a rather all-encompassing answer, as was interjected from the government benches. Senator Ludwig, I would remind you of the question relating to modelling and ask you to continue with your answer, unless you have finished.
—In respect of the particular modelling question that was also raised, those costs and savings will of course be in the budget tonight. I am sure the opposition will be keen to be here to look at the budget tonight, to examine those issues in detail and to see for themselves what is there.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,3,answer,84N,
"Ludwig, Sen Joe",ALP,2008-05-13,"—It may be worth going back to what Dr Michael Wooldridge, the then health minister, said in his media release on 20 August 1996:
High income earners will be asked to pay a Medicare Levy surcharge if they do not have private health insurance.
For this initiative, high income earners are defined as single people earning more than $50,000 or couples and families earning more than $100,000.
These are the people who can afford to purchase health insurance, and this measure will relieve some of the pressure on the public hospital system.
That is what the then health minister said in 1996. But he did not leave it there. In 1997 he said in a media release:
High income earners who still haven’t joined a fund need to understand that the extra 1 per cent Medicare tax surcharge will start to be levied on their income from the 1st of July. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,3,answer,84N,
"Crossin, Sen Trish",ALP,2008-05-13,"—My question is to the Minister for Superannuation and Corporate Law, Senator Sherry. Could the minister please update the Senate on the approach the government is taking to the formation of today’s budget? Could he also inform the Senate of any alternative views on the need for a fiscally responsible approach?
—I thank Senator Crossin for her particularly timely question, given the budget tonight, and for her ongoing interest in the economic health of our country. Tonight’s budget will be the first for the Rudd Labor government, and it will be based on sound principles of fiscal discipline. During the election campaign and in the period leading up to election of the Labor government, the Prime Minister, Mr Rudd, said time and time again that he was an economic conservative and fiscal discipline—
Opposition senators interjecting—
—Those opposite can laugh. But the proof will be presented to the Australian people tonight. The Prime Minister, Mr Rudd, meant what he said. When the government delivers the budget tonight, through the Treasurer, Mr Swan, it will be delivering on this promise.
But tonight’s budget will not be delivered in an environment without some challenges. We have the legacy left to us by those opposite, the Liberal-National Party, now on the opposition benches. We had government spending that was out of control and we have a cost of living legacy that is hitting hardworking families in this country. We have had a massive under investment in education, health and infrastructure and we have had a complete rejection by those opposite of climate change. We also face a very difficult international financial environment, with the consequence of the US subprime meltdown. None of this is good enough for a modern, efficient Australian economy. These issues cannot be ignored, and we do intend to tackle them in tonight’s budget. Tonight the Rudd Labor government will show the people of Australia and the Liberal-National Party opposite just how it can be done.
Fighting inflation is a central challenge facing our economy today. Headline inflation rose by 1.3 per cent in the March quarter of 2008 to be 4.2 per cent higher throughout the year. That, of course, is well above the Reserve Bank’s medium-term target band of two to three per cent. The higher inflation that was occurring under the previous Liberal-National government is slowly increasing and it has put upward pressure on interest rates. This government inherited the highest inflation in 16 years, and higher inflation has led to higher interest rates. The Labor government recognise the hurt that higher inflation directly causes to hardworking Australian families. We have the right monetary policy framework to deal with inflationary pressures. We have an independent central bank. But this has to be matched by an equally disciplined fiscal policy framework. We cannot rely on increasing budget revenues to deliver a higher budget surplus. The Labor government has indicated that it will be delivering a minimum budget surplus of at least 1.5 per cent of GDP. In January the Prime Minister announced his five-point plan to fight inflation, and we will be delivering on that tonight. It is very important to tackle inflation head-on with a tight budget framework and a significant budget surplus. This will put downward pressure on inflation and result in downward pressure on interest rates.
Of course, the shadow Treasurer, Mr Turnbull—soon to be elected as the Leader of the Opposition—does not believe we have an inflation problem. He recently described it as a fairytale. I have a list of the inflation rates of some 30 OECD countries, which unfortunately shows that Mr Turnbull’s description of inflation as a fairytale— (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,4,question,7Y6,
"Humphries, Sen Gary",LP,2008-05-13,"—My question is to the Minister representing the Minister for Health and Ageing, Senator Ludwig. In a triumph of hope over experience, I would like to ask the minister about modelling. Has the minister undertaken any modelling on the impact on alcohol consumption of the government’s new $2 billion tax on premixed drinks? If so, would the minister share with the Senate what that study revealed? If not, why not?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,5,question,KO6,
"Humphries, Sen Gary",LP,2008-05-13,"—Mr President, I ask a supplementary question. I take it from the minister’s answer that there was no study conducted, and I assume therefore that Labor decided before this recent election that it intended to impose this new tax. How does the minister rebut the charge that the Labor Party were cowardly in formulating a decision to have a new $2 billion tax on drinkers to pay for their unfunded election promises but were not prepared to take the electors of Australia into their confidence before the election last year?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Budget</title>,Questions Without Notice,6,5,question,KO6,
