name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id
"Brown, Sen Bob",AG,2002-12-02,"—I endorse what Senator Bartlett has said on this matter and congratulate the Democrats for giving the Senate the opportunity to resolve that the Prime Minister should be contacted. I find the Prime Minister's response lacking in a couple of particulars and I want to talk about those points. The first issue is the Prime Minister's failure to commit himself to the democratic process. Without any real precedent in this country, the executive has developed a tendency to believe that the parliament is a subsidiary when in fact it is the other way around—the people elect the parliament and not the executive. 
As Senator Bartlett has pointed out, we have had the Prime Minister reiterate over the weekend that he will determine when and if Australians are sent to Iraq at the behest of the Bush administration in the coming weeks or months. This is totally against the democratic principle that this parliament, and every member of it, is elected to deal with the important matters that confront this country. In the United States, the Congress has already debated this matter. What is more, it was done on the basis of informed debate. There were committee hearings, and then an informed parliamentary debate before Congress gave the President the authority. We have had no such process in this parliament. In fact, the first effort by the Greens to get a committee hearing into the potential destruction of Australia's interests—let alone those of Iraqi civilians, should there be an invasion of Iraq—went without support from any other component of the Senate.
—You never come to committee hearings. The Greens never come.
—Let me say this over the interjections of Senator Kemp and of other government members: this is a democracy. Power is invested in this parliament and it is quite arrogant and antidemocratic for the Prime Minister to assume for himself the power to involve Australians in a war before a debate has occurred and a vote has been taken in this parliament. Certainly, the Prime Minister is going to respond to President Bush much more clearly, quickly and directly than he will respond to public feeling in this country, should the eventualities of war become reality. The problem is that we are moving inexorably towards an invasion of Baghdad. Behind that invasion is a wish by United States corporations and the United States administration to get control of the Iraqi oil resources in an age when oil is an ultimate currency for the economic wellbeing of the United States in particular but the West in general.
This is a very dangerous road for Australia to be following the United States along. I point out that both ASIO and the CIA have warned that an attack on Iraq could well lead to increased terrorist activities against those who are involved in it. It is not some fanciful concern coming from people who are worried about standing up for the nation's interests; this is real information which has been presented to us as representatives and to governments in both Canberra and Washington and which ought to be taken note of. While I reiterate, because it is necessary to do so every time, what a brute Saddam Hussein is, I note that the Prime Minister has disagreed with those who say that Saddam Hussein is not directly connected with S11 or the Bali bombings through the al-Qaeda chain or whatever.
Nevertheless, this inexorable road to an invasion of Baghdad, with huge consequences—death and destruction—within and outside Iraq, is being undertaken by the Bush administration. They put maximum pressure on the United Nations, after Colin Powell explained to the President of the United States that the ramifications would be far more serious were the trajectory taken in the lead-up to an attack on Baghdad not to follow the United Nations path. Now that process has been undertaken, and the United States, with Britain and—although the pressure is much less—the Australian administration have put pressure to get the United Nations to sanction a resolution which effectively allows the United States to engage in an attack on Baghdad, whether or not the rest of the world wants it. We have this extraordinary persistence from President Bush and his advisers that, even if the United Nations countermands an attack on Baghdad, if it is in the United States' interest then they will do it. I tell you what: our Prime Minister will follow suit, because his interest, as he sees it, is with the Bush administration. But I follow Senator Bartlett in saying that is not necessarily at all in the interests of the Australian people, Australia's future, Australia's wellbeing or even the economy of this country.
I point out again that Nepal is currently undergoing an extreme period of terrorism with the Maoist uprising there, and the United States has done nothing except tell American citizens to leave, further damaging the Nepalese economy. This is because the Nepalese have made this great error: they do not have oil. So they are off the agenda. Nepal is a country terrorised. I was in Katmandu some months ago, and people there are talking about Katmandu becoming the next Phnom Penh under Pol Pot. But the world is turning its back on that—and it must not, because that would mean duplicity and hypocrisy in the way in which the word `terrorism' is used and the genuineness with which President Bush and, indeed, Prime Minister Howard say that we must tackle terrorism wherever it arises. Nepal is a friendly country to Australia. It has huge problems; it is one of the poorest countries on earth. Many Australians love the place— there are Australians there now—but we are doing next to nothing. I challenge any government member to get up and say what we are doing to assuage this terror stalking the lives of some 20 million Nepalese. 
Finally, I want to talk about the pre-emptive strike business. On the weekend, Prime Minister Howard endorsed an earlier statement from Defence Minister Hill that Australia reserves the right to a pre-emptive strike on another country in the event that it sees there may be an attack by terrorists from that country. This was an unguarded, injudicious and damaging statement from the Prime Minister. The Prime Minister normally goes right out of his way to dismiss hypothetical questions put to him by senior journalists. On this occasion he engaged. He took the question up, and he did not give the necessary precautions as he thought aloud about an area of potential Australian engagement which should never be discussed by the head of state of this country. The Prime Minister made a mistake; the Prime Minister made a gaffe. The Prime Minister's statement seriously damages this country insofar as its relationships with the neighbourhood are concerned, and he should withdraw it.
Prime Minister Howard is experienced enough in state affairs to know what the damage of leaving that statement hanging in the air, not properly qualified, will be as we go down the line in coming months and years in seriously fraught situations of international tension. He has to be big enough, on behalf of this nation, to withdraw that statement. The explanations given by the foreign minister today compounded the problem. The foreign minister cannot explain away the statement the Prime Minister made yesterday. It is up to Prime Minister Howard to withdraw that statement in the interests of this country, to show that he has the statesmanlike capability to put his country first, not his own political interests. (Time expired)
Question agreed to.",SENATE,<title>DOCUMENTS</title>,<title>Response to Resolution of the Senate</title>,Documents,15,2,speech,QD4,
"Macdonald, Sandy (The ACTING DEPUTY PRESIDENT)",N/A,2002-12-02,"— In accordance with the provisions of the Auditor-General's Act 1997, I present the following report of the Auditor-General: Report No. 19 of 2002-03—Performance Audit—The Australian Taxation Office's management of its relationship with tax practitioners.",SENATE,<title>DOCUMENTS</title>,<title>Auditor-General's Reports</title>,Documents,16,1,speech,10000,
"Ferguson, Sen Alan",LP,2002-12-02,"—On behalf of the Joint Standing Committee on Foreign Affairs, Defence and Trade, I wish to make an oral presentation, by way of a report, entitled Review of Australia's preparedness to manage the consequences of a terrorist attack. I am pleased to announce that the Joint Standing Committee on Foreign Affairs, Defence and Trade will be conducting a series of public hearings on Australia's preparedness to manage the consequences of a terrorist attack in Australia. The hearings will allow the committee to report to parliament on the state of Australia's preparedness to manage the consequences of a terrorist attack. The hearings are part of the committee's ongoing watching brief on Australia's involvement in the war on terrorism and on related actions in response to terrorism. 
The watching brief, which commenced in May 2002, has involved regular private briefings from diplomatic representatives, government officials, defence force personnel and other experts in the field of counter-terrorism. We have, for example, met with the United States Ambassador, His Excellency Mr Thomas Schieffer; Denis Richardson, the Director-General of ASIO; Hugh White, from the Australian Strategic Policy Institute; Clive Williams, the Director of Terrorism Studies at the Australian National University; senior officials in the Australian Defence Force; aviation security experts; and officials from the Protective Security Coordination Centre, the Commonwealth agency responsible for coordinating the national counter-terrorism arrangements and programs. Some members of the committee have also travelled to Kuwait, the Persian Gulf, Kyrgyzstan and Afghanistan to visit the defence forces deployed to the international coalition against terrorism. The report of this visit was tabled in parliament on 21 October. 
To date the focus of our watching brief has been to develop an understanding of the nature and extent of Australia's current commitment to the international coalition against terrorism; the nature of the terrorist threat at home and abroad; and the measures in place, domestically and internationally, to counter the threat of terrorism. When we began these briefings we viewed them from the perspective of a world changed by the terrorist attacks in America on 11 September 2001. The bombings in Bali on 12 October 2002 have tragically demonstrated that the threat of terrorism is always present.
Most of our briefings have focused on identifying terrorist threats and discussing some of the preventative measures that have been put in place. Of necessity these briefings have been conducted in private session. While we have learned much about the work of our intelligence and law enforcement agencies and our defence forces, we have taken the view that public disclosure of some of this information would affect the government's capacity to protect Australian citizens and their interests. The briefings have nevertheless been valuable, allowing the senators and members on the committee to develop a better understanding of these issues, to make informed contributions to parliamentary and community debate, and to oversee more effectively the government's counter-terrorism policy responses. Our briefings have highlighted the importance of maintaining a multifaceted counter-terrorism strategy involving close domestic and international cooperation to detect, apprehend and prosecute terrorists, and to degrade and destroy terrorist organisations and structures. 
Identification and prevention of the threat is clearly important and is likely to remain a focus of government attention. But it is equally important to acknowledge that, no matter how sophisticated and well connected our intelligence and law enforcement operations, prudent planning must assume that further terrorist attacks will occur. While we must continue to do all we can to prevent an attack, we must also do all we can to prepare for the consequences of such an attack. It is this end of the spectrum—the capacity of our governments to successfully respond to a terrorist incident—which will be the focus of our new program of public hearings.
The hearings are scheduled to begin in Canberra on Monday, 9 December with a focus on the role of the Commonwealth government and its agencies in coordinating the immediate response to, and managing the consequences of, a terrorist attack. We will seek evidence from the Protective Security Coordination Centre, Emergency Management Australia, the Australian Federal Police, the Australian Defence Force and a number of non-government experts. We will then travel to a number of states and territories to hear from local coordinators of the national counter-terrorism strategy, police and emergency service agencies, health service providers and state based representatives of key Commonwealth agencies.
Key issues for us will be: the response and management capabilities in each jurisdiction; the capabilities that can be provided at short notice to supplement local resources; and the nature and likely effectiveness of the mechanisms in place to ensure a swift and well-coordinated response. Our aim is to critically examine the state of our preparedness to respond to a terrorist attack, hopefully providing a measure of confidence to the community that appropriate arrangements are in place or, if they are not, making recommendations aimed at correcting any identified shortcomings.
It is likely that we will report to the parliament in the 2003 budget sittings. We will consider at this time whether to conduct any further public hearings on other aspects of Australia's involvement in the war on terrorism. This is an important series of events, and I look forward to the active support and cooperation of all relevant authorities.",SENATE,<title>COMMITTEES</title>,"<title>Foreign Affairs, Defence and Trade Committee: Joint</title>",Committees,19,1,speech,EP5,
"Macdonald, Sen Sandy",NP,2002-12-02,"—On behalf of the Parliamentary Joint Committee on ASIO, ASIS and DSD, I present the annual report of the committee for 2001-02. I seek leave to move a motion in relation to the report.
Leave granted.
—I move:
That the Senate take note of the report.
As a member of the Parliamentary Joint Committee on ASIO, ASIS and DSD, I am pleased to present the committee's first annual report to the Senate. The report, which has been authorised for publication by all three portfolio ministers, includes a review of the expenditure and aspects of administration of the three agencies for the period 2001-02, and a summary of the committee's activities in its first four months of operation. 
Tabling of this report is an important step forward for the committee and the process of legislative oversight of the intelligence services of Australia. It marks the first time that the administration and expenditure of the three agencies have been subjected to comprehensive review by the Australian parliament. It is also the first time that a committee dealing with intelligence matters has been required to report to the legislature on its own activities. Both are reasonably modest steps but they are important milestones. 
In preparing the report, the committee considered detailed submissions from each of the agencies on their administration and expenditure. It also held a full day's hearing, in camera, at which agencies were cross-examined on evidence provided to the committee, and it conducted a number of informal briefings with the agencies, with the Inspector-General of Intelligence and Security and with the Australian National Audit Office. 
The annual report reflects the committee's satisfaction that information on each agency's expenditure is transparent and that the budgetary positions of the three agencies for the current financial year appear sound. Additional appropriations for each of the agencies under the 2002-03 federal budget have been earmarked by the government for new programs and should enhance operational capability within the Australian intelligence community. 
The report includes two recommendations, which are aimed at improving external oversight of the agencies: firstly, the establishment of an efficiency adviser position within the office of the Inspector-General of Intelligence and Security to enhance his capacity to assess use of resources by the agencies; and, secondly, arrangements to enable DSD to provide separate, audited financial statements for review by the committee. Presently, they are embedded within those of the Department of Defence. 
The report also contains a useful summary of the committee's activities to June 2002. These include the committee's intensive inquiry into and report on the Australian Security Intelligence Organisation Legislation Amendment (Terrorism) Bill 2002, and participation by members in the International Intelligence Review Agencies Conference in London in May this year. 
As the report makes clear, these are still early days for the committee and the process of agency review. Future reports will see refinements to the committee's methods and scope of investigation. The committee has already identified a number of areas for further work, such as: recruitment, training and retention of agency staff; the adequacy of contracting arrangements; and the implementation of internal audit and risk management strategies. Of course, the committee also has powers to request separate terms of review, which it may choose to pursue in the coming 12 months.
In conclusion, I would like to thank the other members of the committee, including: the presiding officer, the Hon. David Jull; my colleague Senator Alan Ferguson; Senator Robert Ray; the Hon. Leo McLeay; the Hon. Kim Beazley; and Mr Stewart McArthur. All of them show considerable interest in and commitment to the work of the committee. I would also like to thank the staff of the committee, who are particularly active and interested in the work that we do.
As I mentioned in my opening remarks, this is a new committee. It is developing its role at a time of heightened international and national interest in security and counter-terrorism. I think I share the view of every member of the committee when I say that we feel extremely privileged—if that is the right word—to be playing a part in protecting Australia and our citizens from the challenges of the present international environment. In time, the committee will play an increasing role in that task, but I think the Senate will see from the report as tabled that a very good start has been made. I commend the report to the Senate.
Question agreed to.",SENATE,<title>COMMITTEES</title>,"<title>ASIO, ASIS and DSD Committee: Joint</title>",Committees,19,2,speech,CX5,
"Patterson, Sen Kay",LP,2002-12-02,"—I table a revised explanatory memorandum relating to the bill and move:
That this bill be now read a second time.
I seek leave to have the second reading speech incorporated in Hansard.
Leave granted.
The speech read as follows—
I rise today to introduce a bill which has been agreed to in the House of Representatives. The bill consists of a package of amendments to seven Acts dealing with the financial sector. These Acts are the:
·	Australian Securities and Investments Commission Act 2001
·	Banking Act 1959
·	Corporations (Repeals, Consequentials and Transitionals) Act 2001
·	Corporations Act 2001
·	Insurance Act 1973
·	Superannuation (Resolution of Complaints) Act 1993; and
·	Superannuation Industry (Supervision) Act 1993.
Most of the amendments are in the nature of minor technical matters that have no policy implications. Other amendments, such as those to the Banking Act have the effect of improving prudential regulation by the Australian Prudential Regulation Authority (APRA) of authorised deposit-taking institutions and ensuring that Australian regulation is in compliance with world's best practice.
Passage of the bill will enable the financial sector to operate more effectively and efficiently by improving the application and implementation of the various Acts. The amendments will help to avoid confusion that currently exists in penalties, in definitions and in discrepancies with other legislation. The bill does not contain any controversial amendments and there has been wide consultation with industry and Government agencies where appropriate.
The amendments to the Banking Act largely reflect that it has not been updated for some time. They include provision for the application of a `fit and proper' test to directors and senior managers of authorised deposit-taking institutions (ADIs) and authorised non-operating holding companies. Currently, there is no formal test of expertise and integrity of directors and senior management. This amendment will make Australia compliant with the requirement for a `fit and proper' test as specified by the Basel Committee, which prescribes the international benchmark for banking regulation. These amendments will reduce the risk exposure faced by depositors arising from mismanagement. A three month transitional period will be applied to part of the `fit and proper' test, which will especially benefit smaller institutions in implementing the test.
Amendments will also make the provisions in the Banking Act that deal with auditors consistent with the auditor provisions in the Insurance Act. The amendments will provide APRA with the means to remove auditors who fail to perform adequately and properly. This is essential for APRA to receive accurate information in carrying out its prudential regulation.
The Banking Act will also be amended to include the requirement for an ADI, authorised non-operating holding company of an ADI, and their subsidiaries to notify APRA immediately of any breaches of prudential requirements and any material adverse developments. This will enable APRA to more effectively monitor the position of potentially troubled organisations in order to seek earlier remedial action and will assist in protecting depositor interests. Penalties have been specified for breaches of this requirement. It will also improve compliance with the Basel Core Principles dealing with regular banking supervision.
Another amendment to the Banking Act will allow APRA to continue to apply prudential standards on a consolidated group basis. This is consistent with APRA's own conglomerate policy and also with the Basel Core Principles, which require that supervision of a banking group be on a consolidated basis.
The Banking Act will also be amended to provide additional grounds for APRA to revoke the authority granted to an ADI or non-operating holding company where the application for the authority contained false or misleading information. Currently APRA must rely on uncertain national interest provisions. This amendment will remove the uncertainty. This is also a requirement of the Basel Core Principles. 
Other proposed amendments to the Banking Act correct a discrepancy between the indemnity provisions of the Banking Act and the Australian Prudential Regulation Authority Act 1998. The discrepancy relates to the extent of protection available to APRA officers under these Acts. This will ensure that Australia is in compliance with the Basel Core Principles, which require that legal protection should be afforded to the supervisory agency and its staff against lawsuits when they have acted in good faith.
The information and data-gathering powers of APRA will be enhanced with amendments made to capture the provisions of the Financial Sector (Collection of Data) Act 2001 and to clarify the definition of `information'. This will improve APRA's investigative capacity. These amendments are being made to both the Banking Act and the Insurance Act.
There are further proposed amendments to the Banking and Insurance Acts that will enable APRA to more quickly and easily direct the removal of directors of regulated institutions.
Amendments to the Insurance Act are required to allow APRA to discuss submissions from a director or senior manager who is being removed with third parties. This would mean that APRA could test the veracity of any material notwithstanding privacy or confidentiality concerns. This is a vital part of APRA's ability to apply the `fit and proper' test to management.
A further amendment under the Insurance Act is the requirement that an insurance company must notify APRA of any breach of prudential standards, including any material developments that are detrimental to its financial position. This will allow APRA to deal earlier with potentially troubled institutions.
Another amendment deals with the incorrect specification of penalties. The penalty provisions in the Insurance Act need to be increased so that the penalty units applying to a body corporate are appropriate and consistent with penalty provisions specified in the Crimes Act 1914 that apply to bodies corporate.
Amendments to the Superannuation (Resolution of Complaints) Act will introduce flexibility in the time limits relating to complaints about disability benefits. This acknowledges the difficulty in assessing medical conditions over time and gives the Superannuation Complaints Tribunal discretion in dealing with time limits, which are currently fixed.
Another amendment to the Superannuation (Resolution of Complaints) Act will act to strengthen, modernise and improve the conciliation powers of the Superannuation Complaints Tribunal. This will enable the Tribunal to require parties to attend conciliation, instead of the current voluntary system. There will be penalties for non-compliance. These amendments will make the use of conciliation in the Superannuation Complaints Tribunal consistent with other administrative tribunals.
A further amendment to the Superannuation (Resolution of Complaints) Act is required to remove redundant powers that deal with arbitration. There will also be further minor technical amendments which will have the effect of streamlining the application of the Act.
Amendments to the Superannuation Industry (Supervision) Act will allow the recognition of awards that were given under arbitration agreements and are still in force, even though the arbitration power has been removed.
Amendments to the Australian Securities and Investments Commission Act, the Corporations Act and the Corporations (Repeals, Consequentials and Transitionals) Act correct minor errors, grammatical mistakes and erroneous cross references and remove obsolete provisions. The Ministerial Council for Corporations has been consulted about the amendments and has approved them.
This bill builds on financial sector reforms already undertaken. They emphasise the commitment of the Government to ongoing reforms that ensure Australia is at the forefront of international best practice in financial regulation.
The financial sector is a key driver in the economy. These amendments will increase the efficiency of the financial industry and, through improving the operation of the Acts, assist the regulators in ensuring a stronger regulatory environment.
I commend the bill to the Senate.
Ordered that further consideration of this bill be adjourned to the first day of the next period of sittings, in accordance with standing order 111.",SENATE,<title>FINANCIAL SECTOR LEGISLATION AMENDMENT BILL (NO. 2) 2002</title>,<title>Second Reading</title>,Bills,20,2,speech,LI4,
"McGauran, Sen Julian",NP,2002-12-02,"—On behalf of the Chair of the Senate Community Affairs Legislation Committee, Senator Knowles, I present the report of the committee on the provisions of the Family and Community Services Legislation Amendment (Special Benefit Activity Test) Bill 2002, together with the Hansard record of proceedings and submissions received by the committee.
Ordered that the report be printed.",SENATE,<title>FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (SPECIAL BENEFIT ACTIVITY TEST) BILL 2002</title>,<title>Report of Senate Community Affairs Legislation Committee</title>,Bills,21,1,speech,WH4,
"Patterson, Sen Kay",LP,2002-12-02,"—I apologise to Senator Harradine, but I think he will understand why I took five minutes out before question time. Just before question time, Senator Harradine expressed concern that certain activities are exempt. This is because the offence provisions were drafted very broadly to apply to all uses of excess ART embryos, not just research involving the destructive uses of ART embryos. This was intentionally done to ensure no loopholes were created. The exemptions were included to exempt routine ART clinical practice. This is entirely consistent with the COAG decision that expressly stated:
Accreditation by the Reproductive Technology Accreditation Committee (RTAC) of the Fertility Society of Australia should provide the basis for a nationally-consistent approach to the oversight of ART clinical practice in Australia, noting that compliance with the NHMRC/AHEC Ethical Guidelines on ART is a key requirement of the RTAC accreditation.
The COAG decision also states:
Individual jurisdictions may choose to mandate RTAC accreditation in legislation or supplement requirements for RTAC accreditation with an additional layer of oversight ...
Therefore, in response to Senator Harradine's question about who oversees RTAC and ART clinical practice, COAG clearly stated this is an issue for states and territories to mandate, should they see fit.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Harradine, Sen Brian",IND,2002-12-02,"—I am raising this question of excess embryos being used in an exempt manner— not in an exemplary manner but in an exempt manner. That depends upon whether or not the use is carried out by an accredited ART centre. What I am raising with the minister is this: is it not purely and simply an industry organisation? Is not the Fertility Society of Australia, in effect, an IVF industry body? I would be obliged if the minister could show me where it is not an industry body. In fact, isn't it true that the Reproductive Technology Accreditation Committee is a committee of the Fertility Society of Australia? If you have a look at that disinterested body—this gatekeeper appointed by the government; it is to be imported into the bill by the government and it is going to end up in an act of parliament, so that is why I am raising this—it is to be appointed as the appropriate independent body to grant accreditation to IVF centres. This is a very important area because it means that this organisation, which is an industry body, can virtually give carte blanche approval to research activity on human embryos and that matter does not have to then go to the licensing committee.
I raise the question as to whether the minister understands that there are 16 members on the board of the Fertility Society and that three of the members are from Monash University and are associated with IVF. Monash is certainly not a disinterested organisation in the debate over the bill because, as you know, Madam Chair, two of these members gave evidence to the Community Affairs Legislation Committee, lobbying in favour of the draft legislation. Eleven of the members are representatives from for-profit IVF centres. Again, I emphasise that that is an industry body. This parliament has absolutely no control over this body, and yet you are giving to this body power over exempt uses of human embryos and therefore the matter does not have to go back to the licensing committee. 
In my description of the Fertility Society, I include the consumer representative. There is a consumer representative on the body of the Fertility Society, but guess what? That organisation, called Access, is 70 per cent funded by the industry. That came out of the information that was brought to the committee. I think that Senator Bishop asked various questions at that time and it was revealed that the consumer representatives are from an organisation which is 70 per cent funded by the IVF industry.
I ask you, as a member of parliament: is it appropriate to allow this organisation to undermine, if you like, the structure that was proposed by COAG? The structure was for the establishment of a licensing committee. Madam Chair, regarding what you quoted from the COAG decision, it does not say in that decision—as far as I know, and I have not seen it—that all of these exempt activities could take place. The key part of the COAG decision is appendix 3, which states:
The Council agreed that research involving the destruction of existing excess ART embryos be permitted under a strict regulatory regime to enable Australia to remain at the forefront of research which may lead to medical breakthroughs in the treatment of disease.
I suggest that we really need to have a response from the minister which shows how she and the government are to ascertain what sort of outside monitoring provisions for the ART body—that is to say, the accredited ART centres—are required. These should not be provided by the Fertility Society of Australia, because they are an interested group.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,6H4,
"Patterson, Sen Kay",LP,2002-12-02,"—I refer honourable senators to the last page of the communique, which refers to a nationally consistent approach to ART. I am not going to read through it but people can go through those three paragraphs. This is what COAG said:
The Reproductive Technology Accreditation Committee is a committee of the Fertility Society of Australia. RTAC has overseen ART clinical practice for many years and COAG agreed that this was appropriate. However, the exemption for diagnostic investigations does not give carte blanche, rather there are four strict criteria which must be met. First, the embryo must be excess; secondly, it must be undertaken within an RTAC accredited ART clinic; thirdly, it must be for diagnostic testing; and fourthly, it must be must be for treatment of a woman for whom the embryo was created.
This is an entirely appropriate exemption in relation to routine ART clinical practice, which, as COAG agreed, should be overseen by RTAC and supported by legislation if the states consider this necessary.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Harradine, Sen Brian",IND,2002-12-02,—Is Sydney IVF a member of the Fertility Society of Australia?,SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,6H4,
"Patterson, Sen Kay",LP,2002-12-02,"—I do not know the answer to that question but the exemption for diagnostic investigations, as I said, does not give carte blanche. There are four strict criteria, which I have just emphasised, and I am not going to go through them all. One of them is that it must be undertaken within an RTAC accredited ART clinic.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Harradine, Sen Brian",IND,2002-12-02,"—Precisely, but RTAC is a subcommittee of the Fertility Society of Australia. That is the industry body. You will have no ethics control whatsoever of that organisation apart from the oversight of ART clinical practice in Australia, noting that compliance with the NHMRC ethical guidelines is a key requirement for RTAC accreditation. But what about sex selection? Sydney IVF are doing sex selection. They are a member of the Fertility Society of Australia. Obviously, the ethical guidelines, as they are called, are inadequate to the situation. I am raising this situation because it is mentioned in the bill. Somewhere we should have some sort of control of these industry bodies. The consumer representative body is 70 per cent funded by the industry. I see there is no point in pursuing that here, but I suggest that along the track we will regret what we have done with respect to this.
I support the amendment moved by Senator Hogg to strengthen the regime as per COAG. Under clause 10(2)(d) it says: 
... the use is carried out by an accredited ART centre, and ...
Then it goes on to (i) and (ii) and then (f) says:
... the use is of a kind prescribed by the regulations for the purposes of this paragraph. 
That is asking us to buy a pig in a poke. Minister, will this regulation be a disallowable instrument?",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,6H4,
"Hogg, Sen John",ALP,2002-12-02,"—I would have expected that that was a reasonably important issue to be addressed by the minister because I have an interest in knowing about that as well. As Senator Harradine said, this is just a blank cheque for further down the track. Can someone let us know whether the regulations are a disallowable instrument—that is terribly important— and who will be responsible for the making of the regulations?",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,7L6,
"Patterson, Sen Kay",LP,2002-12-02,—I would just like to clarify this because at one point we went slightly away from the amendment. I presume we are talking about the regulations in clause 10(2)(f)?,SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Hogg, Sen John",ALP,2002-12-02,"—That is correct, Minister. The way in which it is described there is fairly bland. That is basically why I am seeking the deletion of that particular paragraph. It is inconclusive as far as I am concerned, and it is just an open door which people can exploit further down the track. Senator Stott Despoja, in her statement on this particular amendment that I have put forward, said it was not meant to be a backdoor use or opportunity. I think people will accept that but one needs some assurances because as it currently stands there is no assurance there whatsoever. Given that we are looking at a `strict regulatory regime'—and those are the words used in the COAG agreement—one would hope that we are going to have that type of language used in the legislation that this chamber passes.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,7L6,
"Patterson, Sen Kay",LP,2002-12-02,"— This regulation making power enables regulations to be made prescribing additional activities that should be exempt from licensing requirements. The reason this was included was to ensure that parliament did not unintentionally prohibit practices regularly undertaken by ART clinics which should not be subjected to the licensing scheme. The offence provision in clause 10 was drafted very broadly in order to ensure that there were no gaps or loopholes. The effect of the offence provisions is that all uses of all excess ART embryos must be licensed. It was therefore necessary to exempt from the licensing scheme certain routine uses of excess ART embryos such as transport, storage, removal from storage et cetera. It is for reasons of prudence and good administration that clause 10(2)(f), the regulation making power, has been included.
If any additional exempt uses are proposed to be included in the regulations it will require the agreement of the states and territories to ensure national consistency and it will be open to the scrutiny of parliament. These are very appropriate safeguards for ensuring that exemptions cannot just be dreamt up by a licensing committee or by applicants for a licence. It ensures that there will be no additional exemptions unless all states and territories and the Commonwealth parliament actively decide that there should be. For this reason I will be opposing Senator Hogg's proposed amendment to remove the regulation making power in clause 10.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Hogg, Sen John",ALP,2002-12-02,"—Minister, I take it from the words `parliamentary scrutiny' that you are saying that those regulations will be a disallowable instrument?",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,7L6,
"Patterson, Sen Kay",LP,2002-12-02,— Yes.,SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
"Harradine, Sen Brian",IND,2002-12-02,"—What power, if any, has the minister or whoever will be in control of this area to ensure that there is not open slather on the use of—and I use the technical term—`excess ART embryos'? Take, for example, the testing of different culture mediums for growth and survival rates. That is an open field. I notice that COAG was very strict in its view that there should be an overall restriction on the number of human embryos that are used as a result of this decision. How is that to apply, for example, to the provisions of clause 2(d) of the legislation? Unless I am mistaken, clause 2(d) permits the training of people in IVF techniques—which include dissecting, lasering, cutting, transportation and observation, as the minister mentioned—and studies in genetic make-up and expression et cetera. How will the principle that has been proposed by COAG—that is to say, the need to ensure that the number of embryos used is restricted—be applied? Is that a fair question? I think that even the supporters of the legislation, and obviously COAG, wanted to see some sort of restriction. You are proposing that that restrictive limit goes in at a later stage in respect of the human embryos that are going to be used as a result of a licence, but these are not licensed areas. Would that be in the new NHMRC-AHEC guidelines, perhaps? I think the current guidelines mention that there is such a restriction. Perhaps that is going to be done in the new guidelines. ",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,6H4,
"Patterson, Sen Kay",LP,2002-12-02,"— There must be a licence for the use of excess ART embryos, unless there is an exempt use. Exempt use is a current ART clinical practice which COAG agreed would not form part of this legislation but would continue to be governed by RTAC. As I mentioned before, there are four strict criteria that have to be met. Firstly, the embryo must be excess. Secondly, it must be undertaken within an RTAC accredited ART clinic. Thirdly, it must be for diagnostic testing. Fourthly, it must be for the treatment of the woman for whom the embryo was created. As I indicated before—and COAG agreed to this— this exemption should be overseen by RTAC and supported by legislation if the states consider this to be necessary.",SENATE,<title>RESEARCH INVOLVING EMBRYOS BILL 2002</title>,<title>In Committee</title>,Bills,22,1,speech,LI4,
